cell_id,latitude,longitude,elevation,slope,aspect,hillshade,tri,tpi
35.00_-117.50,35.0,-117.5,738.62939453125,1.751799464225769,123.787841796875,178.83139038085938,0.860406219959259,-0.0010400393512099981
35.00_-117.25,35.0,-117.25,628.5631103515625,1.2286481857299805,185.89151000976562,182.55165100097656,0.6233331561088562,0.13160774111747742
35.00_-117.00,35.0,-117.0,837.5904541015625,1.7003263235092163,316.4339904785156,175.32388305664062,0.7926132678985596,-0.10101304203271866
35.00_-116.75,35.0,-116.75,543.4146118164062,0.5951443314552307,199.66720581054688,180.92308044433594,0.3064749836921692,-0.08191027492284775
35.00_-116.50,35.0,-116.5,537.3482666015625,3.5103139877319336,202.56756591796875,175.56947326660156,1.7483348846435547,-0.15934179723262787
35.00_-116.25,35.0,-116.25,416.7741394042969,2.8915939331054688,236.12100219726562,177.90216064453125,1.5291258096694946,0.19116584956645966
35.00_-116.00,35.0,-116.0,705.2474365234375,19.797407150268555,138.30372619628906,215.9047393798828,9.490467071533203,-1.0141725540161133
35.00_-115.75,35.0,-115.75,643.4251708984375,4.157930850982666,236.22434997558594,175.56088256835938,2.016138792037964,-0.32868072390556335
35.00_-115.50,35.0,-115.5,1297.0882568359375,18.003910064697266,265.71002197265625,127.59463500976562,7.6934099197387695,-0.08658196032047272
35.00_-115.25,35.0,-115.25,1053.42822265625,1.439408540725708,276.3966979980469,176.6493377685547,0.6465013027191162,-0.2310071885585785
35.00_-115.00,35.0,-115.0,856.6207275390625,1.7688244581222534,271.8381652832031,175.98574829101562,0.7894937992095947,-0.0866166353225708
35.00_-114.75,35.0,-114.75,760.476318359375,29.476194381713867,269.7008972167969,107.70468139648438,14.804616928100586,-6.120865345001221
35.25_-120.75,35.25,-120.75,317.02325439453125,16.954879760742188,188.89479064941406,193.72491455078125,7.905399799346924,0.8148671388626099
35.25_-120.50,35.25,-120.5,420.9787902832031,34.36103820800781,210.95449829101562,162.78536987304688,17.06416893005371,-0.2905733585357666
35.25_-120.25,35.25,-120.25,574.3118896484375,15.624703407287598,129.11553955078125,195.10186767578125,7.644087791442871,-1.6543792486190796
35.25_-120.00,35.25,-120.0,654.076904296875,4.894610404968262,174.33926391601562,180.50741577148438,2.402235507965088,-0.1445113718509674
35.25_-119.75,35.25,-119.75,969.1327514648438,23.307247161865234,105.10790252685547,191.83680725097656,10.991958618164062,2.3403663635253906
35.25_-119.50,35.25,-119.5,270.1544189453125,2.7394988536834717,101.66956329345703,178.21299743652344,1.2449626922607422,-0.2843940854072571
35.25_-119.25,35.25,-119.25,91.12120056152344,0.2770622670650482,171.1404571533203,180.3404083251953,0.18792013823986053,-0.00927343312650919
35.25_-119.00,35.25,-119.0,100.6989517211914,0.4496266841888428,202.5043182373047,179.86990356445312,0.27298638224601746,-0.022533662617206573
35.25_-118.75,35.25,-118.75,190.5198974609375,1.7572193145751953,118.71907806396484,185.37045288085938,0.7355079650878906,-0.10636420547962189
35.25_-118.50,35.25,-118.5,1468.019775390625,27.214401245117188,239.4862518310547,104.91865539550781,12.52491283416748,7.532624244689941
35.25_-118.25,35.25,-118.25,1585.9349365234375,24.87047576904297,139.2317657470703,207.01541137695312,11.64171028137207,0.2833503484725952
35.25_-118.00,35.25,-118.0,651.5206909179688,0.8978834748268127,206.340087890625,181.009521484375,0.5005594491958618,-0.09190613776445389
35.25_-117.75,35.25,-117.75,956.70849609375,1.668391227722168,197.1780242919922,176.53590393066406,0.8119230270385742,-0.053613174706697464
35.25_-117.50,35.25,-117.5,815.1812133789062,2.5803236961364746,242.9451904296875,177.62510681152344,1.0350788831710815,-0.02611645497381687
