date,n_valid_pixels,n_fire_pixels_label,conf_max,conf_mean,conf_p90,t21_max,t21_mean,t21_p90,n_conf_ge_30,n_conf_ge_50,n_conf_ge_60,n_conf_ge_70,n_conf_ge_80,n_t21_ge_325,n_t21_ge_350,n_t21_ge_375,n_both_conf60_t21325,n_both_conf70_t21350
2024-06-05,1217568,122,100.0,70.10655975341797,94.0,455.29998779296875,336.9245910644531,373.79998779296875,111,111,75,62,50,71,41,6,46,41
2024-06-06,1217568,55,100.0,87.54545593261719,96.0,354.6000061035156,333.6781311035156,354.6000061035156,55,52,52,52,46,36,7,0,33,7
2024-06-07,1217568,53,85.0,60.52830123901367,85.0,337.29998779296875,324.56787109375,337.29998779296875,44,37,30,28,10,17,0,0,17,0
2024-06-08,1217568,35,53.0,49.228572845458984,53.0,336.6000061035156,326.5199890136719,336.6000061035156,35,23,0,0,0,23,0,0,0,0
2024-06-09,1217568,32,55.0,44.03125,54.69999694824219,317.0,313.6875,316.7699890136719,25,15,0,0,0,0,0,0,0,0
2024-06-10,1217568,29,34.0,34.0,34.0,315.8999938964844,315.9000244140625,315.8999938964844,29,0,0,0,0,0,0,0,0,0
2024-06-11,1217568,96,97.0,69.69791412353516,97.0,355.29998779296875,335.5937805175781,355.29998779296875,90,80,80,59,18,84,12,0,74,12
2024-06-12,1217568,115,100.0,74.46956634521484,100.0,381.5,341.9095458984375,380.8999938964844,115,99,66,66,59,66,37,18,66,37
2024-06-13,1217568,57,66.0,60.877193450927734,63.0,326.8999938964844,324.7315979003906,324.8999938964844,57,57,39,0,0,5,0,0,5,0
2024-06-14,1217568,90,98.0,81.0111083984375,98.0,357.5,338.9789123535156,357.5,90,80,80,68,63,68,19,0,68,19
2024-06-15,1217568,115,100.0,84.06086730957031,100.0,468.8999938964844,376.3121032714844,468.8999938964844,110,108,108,83,80,87,50,42,87,50
2024-06-16,1217568,399,100.0,81.74185180664062,100.0,441.29998779296875,341.4816589355469,396.3999938964844,388,347,339,317,253,284,111,58,251,111
2024-06-17,1217568,167,100.0,83.11975860595703,100.0,442.3999938964844,330.9287414550781,375.8999938964844,167,149,136,135,106,91,23,19,91,23
2024-06-18,1217568,316,100.0,79.91139221191406,100.0,395.3999938964844,344.3243713378906,386.70001220703125,291,257,234,224,216,217,134,59,212,134
2024-06-19,1217568,179,100.0,80.94413757324219,100.0,432.29998779296875,353.4067077636719,426.20001220703125,171,147,147,129,119,137,71,43,127,71
2024-06-20,1217568,25,61.0,55.400001525878906,61.0,315.8999938964844,315.8199768066406,315.8999938964844,21,21,21,0,0,0,0,0,0,0
2024-06-21,1217568,47,90.0,75.14893341064453,90.0,343.29998779296875,336.12554931640625,343.29998779296875,47,41,41,33,21,47,0,0,41,0
2024-06-22,1217568,40,100.0,92.0,100.0,377.20001220703125,351.8374938964844,377.20001220703125,40,40,40,40,40,30,22,15,30,22
2024-06-23,1217568,68,97.0,77.42646789550781,97.0,345.8999938964844,331.84857177734375,345.8999938964844,68,68,57,41,34,50,0,0,39,0
2024-06-24,1217568,121,93.0,72.9059829711914,91.0,348.29998779296875,334.5140380859375,344.5,106,106,88,77,67,110,0,0,88,0
2024-06-25,1217568,197,100.0,79.9492416381836,100.0,364.5,334.8547668457031,364.5,193,167,167,139,120,161,27,0,135,27
2024-06-26,1217568,346,100.0,78.87572479248047,100.0,430.79998779296875,342.6196594238281,380.25,334,306,260,231,196,239,122,42,213,122
2024-06-27,1217568,279,100.0,67.86380004882812,100.0,386.5,329.1043395996094,357.3199768066406,258,212,180,151,101,99,41,15,96,41
2024-06-28,1217568,215,100.0,81.12557983398438,100.0,390.3999938964844,338.867431640625,363.1000061035156,215,212,192,148,120,165,41,21,148,41
2024-06-29,1217568,162,100.0,77.67901611328125,100.0,434.29998779296875,339.4561767578125,389.1000061035156,156,153,146,124,54,112,35,25,108,35
2024-06-30,1217568,124,100.0,78.51612854003906,100.0,399.70001220703125,336.40240478515625,357.6000061035156,112,110,93,89,87,79,21,11,79,21
2024-07-01,1217568,123,100.0,82.86178588867188,100.0,369.1000061035156,342.979736328125,365.20001220703125,123,113,96,91,86,111,51,0,84,51
2024-07-02,1217568,255,100.0,75.18333435058594,100.0,394.8999938964844,339.4925231933594,392.8999938964844,237,214,204,192,74,164,66,52,145,51
2024-07-03,1217568,244,100.0,84.30084991455078,100.0,409.0,342.5721130371094,392.6000061035156,236,225,212,194,172,181,55,32,154,47
2024-07-04,1217568,71,100.0,81.32394409179688,100.0,349.29998779296875,326.67889404296875,349.29998779296875,70,70,53,50,44,37,0,0,20,0
2024-07-05,1217568,115,100.0,89.03478240966797,100.0,357.79998779296875,328.88873291015625,352.70001220703125,115,115,115,115,83,46,14,0,46,14
2024-07-06,1217568,310,100.0,83.13871002197266,100.0,477.79998779296875,370.8122863769531,473.3999938964844,295,278,257,232,212,261,164,109,236,164
2024-07-07,1217568,367,100.0,84.10081481933594,100.0,433.3999938964844,345.2073669433594,380.70001220703125,365,348,322,314,220,295,115,59,277,115
2024-07-08,1217568,460,100.0,87.62391662597656,100.0,456.1000061035156,350.6480407714844,399.5,459,445,402,387,341,337,192,119,316,192
2024-07-09,1217568,406,100.0,87.01231384277344,100.0,454.8999938964844,352.19482421875,390.5,390,384,371,342,311,318,185,102,298,185
2024-07-10,1217568,390,100.0,81.67436218261719,100.0,399.6000061035156,345.8282165527344,380.79998779296875,385,342,332,301,250,307,168,58,270,168
2024-07-11,1217568,336,100.0,77.4375,100.0,424.1000061035156,344.179443359375,403.45001220703125,335,309,260,191,176,212,125,64,172,125
2024-07-12,1217568,299,100.0,88.22073364257812,100.0,388.79998779296875,341.58795166015625,366.0,299,299,282,261,231,238,108,7,238,108
2024-07-13,1217568,255,100.0,91.96470642089844,100.0,494.6000061035156,364.7737121582031,430.0,255,255,249,249,217,221,131,75,218,131
2024-07-14,1217568,377,100.0,83.09548950195312,100.0,390.6000061035156,329.47930908203125,358.79998779296875,368,336,307,291,276,179,78,15,170,78
2024-07-15,1217568,268,100.0,78.19029998779297,100.0,368.79998779296875,329.6950988769531,359.3999938964844,264,215,211,183,150,125,58,0,120,58
2024-07-16,1217568,304,100.0,77.28618621826172,100.0,509.20001220703125,361.4016418457031,430.29998779296875,298,279,204,197,157,234,131,111,194,131
2024-07-17,1217568,369,100.0,73.62872314453125,100.0,405.0,334.3666687011719,388.8999938964844,344,322,292,245,166,216,70,54,204,70
2024-07-18,1217568,382,100.0,78.62042236328125,100.0,485.0,350.877197265625,402.20001220703125,368,345,277,255,210,237,163,93,206,163
2024-07-19,1217568,245,100.0,76.56326293945312,100.0,409.70001220703125,338.8600158691406,373.8999938964844,238,187,178,173,121,188,55,22,140,55
2024-07-20,1217568,221,100.0,80.13574981689453,100.0,472.5,359.5099792480469,448.5,221,197,181,139,126,135,89,69,113,89
2024-07-21,1217568,273,100.0,80.5018310546875,100.0,403.0,337.77764892578125,373.29998779296875,247,229,212,200,179,157,99,22,153,99
2024-07-22,1217568,143,100.0,74.7762222290039,100.0,385.79998779296875,334.1489562988281,377.1000061035156,117,113,106,102,75,99,32,19,93,32
2024-07-23,1217568,291,100.0,87.24398803710938,100.0,438.79998779296875,350.46734619140625,406.0,289,274,250,238,216,227,103,77,204,103
2024-07-24,1217568,325,100.0,77.86769104003906,100.0,365.20001220703125,333.8624572753906,357.8999938964844,304,294,274,242,160,231,75,0,210,75
2024-07-25,1217568,1237,100.0,91.31549072265625,100.0,508.70001220703125,394.1702575683594,471.1000061035156,1216,1166,1116,1082,1055,1064,833,741,1037,831
2024-07-26,1217568,1517,100.0,91.9774398803711,100.0,509.5,387.78558349609375,495.1000061035156,1490,1461,1419,1384,1259,1289,894,702,1224,879
2024-07-27,1217568,1846,100.0,90.95869445800781,100.0,500.0,358.9255065917969,414.70001220703125,1808,1745,1699,1607,1523,1472,926,537,1447,926
2024-07-28,1217568,945,100.0,83.51851654052734,100.0,499.0,357.1091003417969,418.20001220703125,900,832,795,719,667,749,489,267,722,489
2024-07-29,1217568,921,100.0,77.30293273925781,100.0,408.0,340.09619140625,372.29998779296875,850,774,704,621,546,654,292,73,552,292
2024-07-30,1217568,701,100.0,84.00713348388672,100.0,506.79998779296875,356.81494140625,405.70001220703125,671,638,603,557,506,549,353,185,531,353
2024-07-31,1217568,525,100.0,79.02692413330078,100.0,408.29998779296875,334.3721923828125,361.5,498,447,429,342,314,308,144,41,304,144
2024-08-01,1217568,316,100.0,79.2848129272461,100.0,463.6000061035156,349.4212951660156,398.30999755859375,309,255,230,217,203,240,145,56,201,145
2024-08-02,1217568,194,100.0,87.2319564819336,100.0,472.3999938964844,351.4023742675781,427.8699951171875,193,176,169,159,149,123,56,36,123,56
2024-08-03,1217568,11,50.0,50.0,50.0,328.04998779296875,328.0500183105469,328.04998779296875,11,11,0,0,0,11,0,0,0,0
2024-08-04,1217568,132,100.0,73.56818389892578,97.0,360.1700134277344,335.9178771972656,356.6499938964844,122,105,96,73,72,97,58,0,78,58
2024-08-05,1217568,293,100.0,83.32764434814453,100.0,486.760009765625,366.9547119140625,466.3017272949219,275,265,254,227,198,211,156,91,201,156
2024-08-06,1217568,449,100.0,86.30289459228516,100.0,506.2699890136719,356.9405212402344,425.3699951171875,423,412,399,365,322,358,207,94,355,204
2024-08-07,1217568,394,100.0,82.6243667602539,100.0,451.9100036621094,351.9312744140625,416.69000244140625,389,345,324,288,262,246,182,117,245,182
2024-08-08,1217568,303,100.0,77.1815185546875,100.0,381.44000244140625,336.6867370605469,360.260009765625,303,238,224,198,180,211,84,19,184,84
2024-08-09,1217568,296,100.0,79.67567443847656,100.0,410.5,338.9837951660156,368.8599853515625,288,263,252,214,175,197,65,29,185,65
2024-08-10,1217568,204,100.0,72.27941131591797,100.0,413.2900085449219,332.03924560546875,368.07000732421875,181,145,131,118,109,102,40,9,91,40
2024-08-11,1217568,75,88.0,75.27999877929688,88.0,345.9100036621094,318.2835998535156,345.9100036621094,75,75,61,47,47,18,0,0,18,0
2024-08-12,1217568,159,100.0,70.22012329101562,100.0,435.0,329.7431640625,363.11798095703125,156,108,97,93,76,47,29,11,36,29
2024-08-13,1217568,205,100.0,77.03125,100.0,384.07000732421875,334.6792297363281,357.8800048828125,192,150,128,116,109,150,40,7,118,40
2024-08-14,1217568,232,100.0,83.43103790283203,100.0,400.3599853515625,341.1573181152344,384.19000244140625,222,215,203,171,163,166,72,30,166,72
2024-08-15,1217568,156,100.0,77.49359130859375,100.0,341.4200134277344,326.0910949707031,341.4200134277344,156,147,143,94,84,77,0,0,77,0
2024-08-16,1217568,208,100.0,70.74519348144531,100.0,376.82000732421875,333.6598205566406,363.9200134277344,191,153,128,113,110,139,53,7,121,53
2024-08-17,1217568,121,100.0,70.39669799804688,100.0,385.1700134277344,327.5732727050781,385.1700134277344,113,82,73,67,60,43,13,13,43,13
2024-08-18,1217568,70,100.0,73.34285736083984,100.0,364.4100036621094,325.14794921875,364.4100036621094,63,63,62,45,22,32,17,0,32,17
2024-08-19,1217568,172,100.0,74.43604278564453,100.0,428.92999267578125,343.5696716308594,400.2300109863281,172,143,124,108,69,83,58,30,81,58
2024-08-20,1217568,91,100.0,73.97801971435547,100.0,348.6499938964844,327.65252685546875,348.6499938964844,87,60,57,57,52,47,0,0,47,0
2024-08-21,1217568,147,100.0,71.29251861572266,100.0,425.4800109863281,336.56536865234375,380.04998779296875,142,113,95,82,69,88,28,17,82,28
2024-08-22,1217568,73,100.0,77.7397232055664,100.0,337.7300109863281,320.66082763671875,333.67999267578125,73,64,64,41,41,42,0,0,42,0
2024-08-23,1217568,136,100.0,68.04412078857422,100.0,376.2300109863281,324.5160217285156,352.35498046875,124,86,81,80,55,51,14,10,40,14
2024-08-24,1217568,63,97.0,75.6031723022461,97.0,330.29998779296875,316.11029052734375,329.78997802734375,63,63,63,38,27,18,0,0,18,0
2024-08-25,1217568,28,93.0,70.5,93.0,349.239990234375,334.3150329589844,349.239990234375,28,14,14,14,14,14,0,0,14,0
2024-08-26,1217568,65,100.0,76.06153869628906,95.0,404.3500061035156,338.7353515625,352.17999267578125,65,63,54,42,27,44,14,6,42,14
2024-08-27,1217568,67,100.0,71.23880767822266,100.0,333.2300109863281,325.74639892578125,333.2300109863281,60,60,41,41,20,50,0,0,31,0
2024-08-28,1217568,176,100.0,73.13636016845703,100.0,364.7900085449219,332.81854248046875,356.44000244140625,176,136,120,105,85,127,31,0,100,31
2024-08-29,1217568,167,100.0,82.11376953125,100.0,388.3900146484375,340.0588684082031,369.6300048828125,166,157,142,124,92,144,44,14,130,44
2024-08-30,1217568,192,100.0,88.046875,100.0,450.489990234375,370.8785095214844,417.5799865722656,184,182,178,146,146,152,125,99,147,125
2024-08-31,1217568,133,100.0,83.60902404785156,100.0,387.739990234375,348.0871887207031,386.1219482421875,133,107,107,103,92,101,53,37,91,53
2024-09-01,1217568,81,100.0,81.88888549804688,100.0,355.2200012207031,334.43310546875,355.2200012207031,73,70,68,64,55,55,29,0,53,29
2024-09-02,1217568,137,100.0,78.14598846435547,100.0,401.32000732421875,339.6039123535156,366.9359436035156,128,121,116,98,83,103,41,7,91,41
2024-09-03,1217568,228,100.0,88.03508758544922,100.0,479.4100036621094,361.0124816894531,436.1499938964844,225,217,215,178,165,159,107,80,159,107
2024-09-04,1217568,292,100.0,81.86643981933594,100.0,396.3500061035156,348.1907958984375,384.239990234375,292,267,241,213,168,240,124,61,207,124
2024-09-05,1217568,208,100.0,84.80769348144531,100.0,396.7799987792969,343.6004333496094,372.2099914550781,208,196,186,168,134,153,74,19,153,74
2024-09-06,1217568,98,100.0,76.12245178222656,100.0,391.1099853515625,338.0001525878906,391.1099853515625,84,84,84,74,60,55,33,16,55,23
2024-09-07,1217568,128,100.0,72.66666412353516,100.0,484.07000732421875,350.1103515625,468.4700012207031,126,99,84,68,48,68,37,24,64,35
2024-09-08,1217568,170,100.0,73.77647399902344,100.0,450.2900085449219,357.723876953125,450.2900085449219,149,133,132,132,95,98,87,47,98,87
2024-09-09,1217568,296,100.0,81.05067443847656,100.0,463.1300048828125,353.0627136230469,418.6000061035156,288,277,244,217,176,203,132,85,197,132
2024-09-10,1217568,833,100.0,89.75870513916016,100.0,507.8599853515625,387.97283935546875,463.3659973144531,814,771,754,722,688,697,578,441,671,578
2024-09-11,1217568,825,100.0,79.84969329833984,100.0,420.2799987792969,342.6235656738281,393.8900146484375,782,734,665,551,469,549,251,130,502,251
2024-09-12,1217568,375,100.0,75.53067016601562,100.0,397.7900085449219,330.5564880371094,350.9800109863281,371,324,269,240,197,201,45,12,200,45
2024-09-13,1217568,184,100.0,65.65217590332031,100.0,357.25,317.77850341796875,342.7799987792969,152,132,99,90,80,34,10,0,34,10
2024-09-14,1217568,179,100.0,77.92737579345703,100.0,433.739990234375,349.48931884765625,427.2900085449219,174,143,132,114,108,117,69,43,108,69
2024-09-15,1217568,85,100.0,90.77647399902344,100.0,401.17999267578125,350.8193054199219,401.17999267578125,85,82,82,74,65,60,36,27,60,36
2024-09-16,1217568,65,100.0,71.93846130371094,100.0,322.54998779296875,313.9069519042969,322.54998779296875,58,58,51,46,17,0,0,0,0,0
2024-09-17,1217568,172,97.0,71.34883880615234,92.0,352.0,323.57464599609375,342.6499938964844,172,141,127,109,58,44,15,0,44,15
2024-09-18,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2024-09-19,1217568,144,89.0,69.47222137451172,89.0,337.4200134277344,322.56878662109375,336.7300109863281,138,125,99,88,46,35,0,0,35,0
2024-09-20,1217568,70,90.0,80.17142486572266,86.39999389648438,332.2200012207031,322.3167419433594,332.2200012207031,70,70,70,70,46,17,0,0,17,0
2024-09-21,1217568,58,92.0,76.39655303955078,92.0,345.239990234375,325.2166748046875,345.239990234375,58,58,58,43,18,18,0,0,18,0
2024-09-22,1217568,15,91.0,82.93333435058594,91.0,342.2799987792969,332.42132568359375,342.2799987792969,15,15,15,15,7,10,0,0,10,0
2024-09-23,1217568,64,100.0,64.828125,88.29988098144531,328.9599914550781,319.96234130859375,325.9689636230469,64,64,64,7,7,7,0,0,7,0
2024-09-24,1217568,29,86.0,71.24137878417969,86.0,335.5400085449219,328.6714172363281,335.5400085449219,29,18,18,18,18,18,0,0,18,0
2024-09-25,1217568,82,93.0,76.18292999267578,93.0,345.3999938964844,331.6007080078125,345.3999938964844,82,61,61,61,56,56,0,0,56,0
2024-09-26,1217568,206,100.0,71.16019439697266,100.0,414.239990234375,336.0908203125,400.19000244140625,187,153,149,130,97,96,42,35,96,42
2024-09-27,1217568,140,100.0,80.21428680419922,100.0,374.19000244140625,331.8618469238281,369.95098876953125,140,133,108,99,69,79,27,0,79,27
2024-09-28,1217568,42,100.0,98.0952377319336,100.0,363.2699890136719,358.212890625,363.2699890136719,42,42,42,42,42,42,42,0,42,42
2024-09-29,1217568,151,100.0,74.25165557861328,100.0,507.1000061035156,345.7044677734375,436.3999938964844,151,131,100,91,74,95,29,18,81,29
2024-09-30,1217568,154,100.0,84.05844116210938,100.0,420.75,347.74603271484375,401.1600036621094,148,148,128,109,108,119,41,35,99,41
2024-10-01,1217568,147,100.0,85.04762268066406,100.0,426.7699890136719,331.9677429199219,351.1700134277344,147,147,134,127,106,95,18,7,95,18
2024-10-02,1217568,183,100.0,75.75409698486328,100.0,362.3999938964844,327.9195556640625,343.57000732421875,174,167,145,139,100,95,11,0,95,11
2024-10-03,1217568,180,100.0,71.51667022705078,94.0,369.3399963378906,328.2783203125,369.3399963378906,178,157,157,95,64,61,41,0,61,41
2024-10-04,1217568,173,100.0,77.80368041992188,100.0,429.5400085449219,334.5299987792969,385.96002197265625,163,148,136,115,81,66,33,26,66,33
2024-10-05,1217568,89,100.0,76.94381713867188,100.0,337.0799865722656,320.7013244628906,327.42999267578125,89,89,89,59,37,25,0,0,25,0
2024-10-06,1217568,104,100.0,80.46154022216797,100.0,374.1300048828125,327.4498291015625,360.7609558105469,101,101,101,59,59,51,11,0,51,11
2024-10-07,1217568,145,100.0,76.24137878417969,100.0,402.1300048828125,332.6049499511719,397.5400085449219,129,123,112,98,68,55,27,27,55,27
2024-10-08,1217568,151,94.0,62.894039154052734,90.0,352.05999755859375,323.1922607421875,345.739990234375,134,128,104,59,41,41,11,0,41,11
2024-10-09,1217568,218,100.0,76.46330261230469,100.0,492.25,339.49102783203125,381.0319519042969,218,202,181,133,101,106,45,32,105,45
2024-10-10,1217568,116,100.0,83.03448486328125,100.0,352.8500061035156,321.2310791015625,332.2200012207031,114,101,96,96,84,29,7,0,29,7
2024-10-11,1217568,83,100.0,62.0361442565918,100.0,329.44000244140625,310.0447082519531,323.1099853515625,83,40,29,27,27,5,0,0,5,0
2024-10-12,1217568,93,100.0,72.72042846679688,100.0,335.1700134277344,317.4434509277344,333.1700134277344,93,81,81,64,36,15,0,0,15,0
2024-10-13,1217568,260,100.0,65.69999694824219,91.19998168945312,378.260009765625,321.3522033691406,339.7219543457031,232,213,175,100,77,87,14,14,87,14
2024-10-14,1217568,359,100.0,69.0919189453125,95.0,358.6600036621094,322.85955810546875,346.8499755859375,340,276,253,207,125,117,29,0,116,29
2024-10-15,1217568,81,100.0,63.35802459716797,90.0,322.1400146484375,317.2645568847656,320.510009765625,78,66,60,39,15,0,0,0,0,0
2024-10-16,1217568,126,100.0,70.05833435058594,95.0,335.69000244140625,316.0421142578125,324.0400085449219,120,101,101,75,29,8,0,0,8,0
2024-10-17,1217568,30,26.0,15.933333396911621,26.0,302.0,301.1646423339844,302.0,0,0,0,0,0,0,0,0,0,0
2024-10-18,1217568,68,100.0,87.04412078857422,100.0,335.3399963378906,322.5337219238281,335.3399963378906,68,66,66,62,45,16,0,0,16,0
2024-10-19,1217568,181,100.0,76.81768035888672,100.0,474.7300109863281,335.35491943359375,397.57000732421875,181,154,147,116,88,80,34,19,80,34
2024-10-20,1217568,60,100.0,70.26667022705078,100.0,340.010009765625,319.0391540527344,340.010009765625,59,45,37,37,27,21,0,0,17,0
2024-10-21,1217568,270,95.0,66.9148178100586,84.0,347.80999755859375,317.32208251953125,335.8699951171875,270,231,179,127,63,44,0,0,44,0
2024-10-22,1217568,85,76.0,56.6588249206543,76.0,317.9200134277344,313.2896423339844,317.9200134277344,85,63,28,15,0,0,0,0,0,0
2024-10-23,1217568,275,100.0,67.30545806884766,92.0,365.95001220703125,320.6326599121094,340.8500061035156,257,236,191,121,76,76,16,0,76,16
2024-10-24,1217568,218,100.0,70.84862518310547,94.0,368.6400146484375,319.3007507324219,346.5899963378906,213,196,189,100,49,49,17,0,49,17
2024-10-25,1217568,118,78.0,66.05084991455078,78.0,325.42999267578125,314.1995849609375,318.9599914550781,118,118,78,28,0,4,0,0,4,0
2024-10-26,1217568,158,91.0,70.68354797363281,88.0,339.1400146484375,317.7528991699219,335.82000732421875,158,156,127,69,50,43,0,0,43,0
2024-10-27,1217568,80,81.0,62.6875,81.0,328.2300109863281,314.8118591308594,328.2300109863281,80,80,45,24,18,18,0,0,18,0
2024-10-28,1217568,178,100.0,84.06741333007812,100.0,394.5,332.1515197753906,355.8500061035156,178,178,173,150,113,106,26,7,106,26
2024-10-29,1217568,370,100.0,69.50540161132812,89.0,361.5299987792969,314.83111572265625,334.8900146484375,370,323,288,219,61,61,4,0,61,4
2024-10-30,1217568,97,86.0,75.6823501586914,86.0,352.55999755859375,324.88690185546875,352.55999755859375,85,85,80,71,29,41,12,0,29,0
2024-10-31,1217568,323,100.0,61.660194396972656,91.0,421.1300048828125,317.5718994140625,338.1700134277344,299,221,152,126,62,57,30,12,57,30
2024-11-01,1217568,83,100.0,68.48192596435547,100.0,352.29998779296875,316.4734191894531,352.29998779296875,79,60,55,40,32,23,11,0,23,11
2024-11-02,1217568,105,94.0,65.71428680419922,88.0,344.6700134277344,315.3006591796875,331.94000244140625,94,90,81,53,38,22,0,0,22,0
2024-11-03,1217568,23,52.0,46.34782791137695,52.0,309.0799865722656,304.5752258300781,309.0799865722656,23,10,0,0,0,0,0,0,0,0
2024-11-04,1217568,236,82.0,66.6059341430664,79.0,323.5199890136719,311.4653015136719,319.3999938964844,236,209,179,112,21,0,0,0,0,0
2024-11-05,1217568,72,91.0,54.56944274902344,74.0,338.1700134277344,310.9595947265625,320.80999755859375,64,42,27,21,6,6,0,0,6,0
2024-11-06,1217568,167,100.0,87.5,100.0,379.7900085449219,348.9440612792969,376.07000732421875,158,142,142,127,125,153,77,25,137,77
2024-11-07,1217568,761,100.0,75.34033966064453,100.0,445.6400146484375,325.6998596191406,352.8500061035156,748,701,654,497,326,246,96,53,245,96
2024-11-08,1217568,786,100.0,66.69465637207031,85.0,362.1199951171875,313.0155944824219,327.19500732421875,777,682,567,400,156,86,10,0,86,10
2024-11-09,1217568,286,100.0,59.210330963134766,95.0,366.6600036621094,312.4550476074219,347.25,253,190,108,77,35,41,22,0,41,22
2024-11-10,1217568,321,100.0,76.2803726196289,100.0,377.5799865722656,327.36712646484375,367.0,319,294,262,207,143,130,64,7,129,64
2024-11-11,1217568,65,61.0,40.4461555480957,61.0,310.760009765625,305.7147521972656,310.760009765625,59,20,10,0,0,0,0,0,0,0
2024-11-12,1217568,303,90.0,61.320133209228516,84.0,349.4599914550781,311.18292236328125,329.1000061035156,292,229,152,104,65,46,0,0,46,0
2024-11-13,1217568,36,71.0,64.69444274902344,71.0,310.8800048828125,308.8033447265625,310.8800048828125,36,36,21,21,0,0,0,0,0,0
2024-11-14,1217568,28,83.0,60.64285659790039,83.0,323.8399963378906,310.0810546875,323.8399963378906,28,23,13,6,6,0,0,0,0,0
2024-11-15,1217568,248,100.0,64.20967864990234,95.0,397.5,317.9330139160156,347.6099853515625,248,182,167,71,44,56,24,21,56,24
2024-11-16,1217568,34,95.0,62.05882263183594,95.0,317.6199951171875,306.3070373535156,317.6199951171875,34,34,12,7,7,0,0,0,0,0
2024-11-17,1217568,174,91.0,71.39521026611328,89.0,394.2699890136719,327.5361022949219,352.05999755859375,161,147,131,117,63,88,24,11,81,24
2024-11-18,1217568,230,98.0,68.85185241699219,89.0,355.7200012207031,315.59063720703125,334.3900146484375,216,171,169,111,65,58,10,0,58,10
2024-11-19,1217568,16,76.0,66.625,76.0,317.69000244140625,311.6787414550781,317.69000244140625,16,16,10,7,0,0,0,0,0,0
2024-11-20,1217568,79,79.0,64.35443115234375,79.0,323.8500061035156,309.9922180175781,323.8500061035156,76,75,47,31,0,0,0,0,0,0
2024-11-21,1217568,141,75.0,62.914894104003906,69.0,320.4700012207031,312.06494140625,318.9700012207031,141,127,120,13,0,0,0,0,0,0
2024-11-22,1217568,90,91.0,58.488887786865234,91.0,342.1000061035156,312.99456787109375,342.1000061035156,90,60,35,19,19,13,0,0,13,0
2024-11-23,1217568,42,100.0,67.47618865966797,100.0,368.94000244140625,323.32427978515625,368.94000244140625,42,29,17,17,17,10,10,0,10,10
2024-11-24,1217568,44,59.0,52.40909194946289,59.0,319.1700134277344,306.8620300292969,319.1700134277344,44,25,0,0,0,0,0,0,0,0
2024-11-25,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2024-11-26,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2024-11-27,1217568,67,61.0,53.835819244384766,59.79999542236328,305.3800048828125,303.20556640625,304.76800537109375,66,55,7,0,0,0,0,0,0,0
2024-11-28,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2024-11-29,1217568,18,58.0,57.11111068725586,58.0,304.0299987792969,303.7633056640625,304.0299987792969,18,18,0,0,0,0,0,0,0,0
2024-11-30,1217568,33,72.0,58.51515197753906,72.0,312.3399963378906,306.4006042480469,312.3399963378906,33,23,14,7,0,0,0,0,0,0
2024-12-01,1217568,7,57.0,57.0,57.0,303.8900146484375,303.8899841308594,303.8900146484375,7,7,0,0,0,0,0,0,0,0
2024-12-02,1217568,88,76.0,50.84090805053711,63.0,316.1000061035156,304.8702087402344,311.8999938964844,88,33,23,4,0,0,0,0,0,0
2024-12-03,1217568,109,70.0,61.458717346191406,68.39999389648438,326.510009765625,310.1383972167969,326.510009765625,109,99,81,11,0,15,0,0,15,0
2024-12-04,1217568,219,100.0,64.0091323852539,84.0,353.0199890136719,314.98675537109375,349.29998779296875,203,175,136,82,54,35,12,0,35,12
2024-12-05,1217568,181,100.0,61.75690460205078,88.0,333.3900146484375,310.39019775390625,328.5799865722656,169,147,99,40,28,36,0,0,36,0
2024-12-06,1217568,14,53.0,53.0,53.0,311.7099914550781,311.7099914550781,311.7099914550781,14,14,0,0,0,0,0,0,0,0
2024-12-07,1217568,11,68.0,68.0,68.0,309.29998779296875,309.3000183105469,309.29998779296875,11,11,11,0,0,0,0,0,0,0
2024-12-08,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2024-12-09,1217568,193,88.0,66.1139907836914,84.0,333.3299865722656,313.2487487792969,326.5,193,171,128,89,37,48,0,0,48,0
2024-12-10,1217568,262,100.0,64.81568908691406,100.0,431.42999267578125,322.3158264160156,362.9700012207031,236,185,136,105,74,57,36,22,55,36
2024-12-11,1217568,47,100.0,70.0,100.0,350.8999938964844,318.5826110839844,350.8999938964844,47,47,18,18,15,15,15,0,15,15
2024-12-12,1217568,39,100.0,82.02564239501953,100.0,375.6199951171875,336.8769226074219,375.6199951171875,39,39,30,30,20,20,14,7,20,14
2024-12-13,1217568,22,65.0,48.0,65.0,305.739990234375,303.3426818847656,305.739990234375,14,12,12,0,0,0,0,0,0,0
2024-12-14,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
