rule_type,feature_1,threshold_1,feature_2,threshold_2,precision,recall,f1,balanced_accuracy,tn,fp,fn,tp
or,n_both_conf60_t21325,33,n_fire_pixels_label,45.0,0.572961373390558,0.778879813302217,0.6602373887240356,0.6314004875639716,933,995,379,1335
and,n_conf_ge_60,42,n_t21_ge_325,25.0,0.68375,0.6382730455075846,0.660229330114665,0.6879124563637509,1422,506,620,1094
or,n_both_conf70_t21350,16,n_fire_pixels_label,46.0,0.5738905644118915,0.7771295215869312,0.6602230483271375,0.632081358303839,939,989,382,1332
or,n_both_conf60_t21325,38,n_fire_pixels_label,39.0,0.563816604708798,0.7963827304550758,0.660217654171705,0.6243324440657122,872,1056,349,1365
or,n_both_conf60_t21325,39,n_fire_pixels_label,40.0,0.5655430711610487,0.7928821470245041,0.660189458343454,0.6256941855454471,884,1044,355,1359
or,n_conf_ge_60,38,n_t21_ge_325,46.0,0.6006695361071258,0.7327887981330222,0.6601839684625492,0.6498487559129842,1093,835,458,1256
or,n_conf_ge_60,38,n_t21_ge_325,47.0,0.6006695361071258,0.7327887981330222,0.6601839684625492,0.6498487559129842,1093,835,458,1256
or,n_conf_ge_60,38,n_t21_ge_325,48.0,0.6006695361071258,0.7327887981330222,0.6601839684625492,0.6498487559129842,1093,835,458,1256
or,n_conf_ge_60,38,n_t21_ge_325,49.0,0.6006695361071258,0.7327887981330222,0.6601839684625492,0.6498487559129842,1093,835,458,1256
and,n_both_conf60_t21325,26,n_fire_pixels_label,45.0,0.6890862944162437,0.6336056009334889,0.6601823708206687,0.689728111670064,1438,490,628,1086
or,n_both_conf70_t21350,13,n_fire_pixels_label,49.0,0.576721883173496,0.7718786464410735,0.6601796407185628,0.6341239705234414,957,971,391,1323
or,n_conf_ge_60,45,n_t21_ge_325,39.0,0.6159676604345629,0.7112018669778296,0.6601678851881939,0.6585054978042675,1168,760,495,1219
or,n_conf_ge_60,47,n_t21_ge_325,39.0,0.6194373401534526,0.706534422403734,0.6601253747615154,0.6603211531105807,1184,744,503,1211
or,n_both_conf60_t21325,39,n_fire_pixels_label,43.0,0.5699745547073791,0.7841306884480747,0.6601178781925344,0.6290985392447842,914,1014,370,1344
or,n_both_conf70_t21350,25,n_fire_pixels_label,43.0,0.5699745547073791,0.7841306884480747,0.6601178781925344,0.6290985392447842,914,1014,370,1344
or,n_both_conf70_t21350,26,n_fire_pixels_label,43.0,0.5699745547073791,0.7841306884480747,0.6601178781925344,0.6290985392447842,914,1014,370,1344
or,n_both_conf70_t21350,27,n_fire_pixels_label,43.0,0.5699745547073791,0.7841306884480747,0.6601178781925344,0.6290985392447842,914,1014,370,1344
or,n_conf_ge_70,30,n_t21_ge_350,23.0,0.6212043232115285,0.7042007001166861,0.6601039103089964,0.6612289807637373,1192,736,507,1207
or,n_conf_ge_70,30,n_t21_ge_350,24.0,0.6212043232115285,0.7042007001166861,0.6601039103089964,0.6612289807637373,1192,736,507,1207
or,n_conf_ge_70,30,n_t21_ge_350,25.0,0.6212043232115285,0.7042007001166861,0.6601039103089964,0.6612289807637373,1192,736,507,1207
or,n_conf_ge_70,30,n_t21_ge_350,26.0,0.6212043232115285,0.7042007001166861,0.6601039103089964,0.6612289807637373,1192,736,507,1207
or,n_conf_ge_70,30,n_t21_ge_350,27.0,0.6212043232115285,0.7042007001166861,0.6601039103089964,0.6612289807637373,1192,736,507,1207
and,n_conf_ge_60,23,n_t21_ge_325,36.0,0.7253668763102725,0.6056009334889149,0.6600953895071542,0.7008813796075279,1535,393,676,1038
and,n_conf_ge_60,24,n_t21_ge_325,36.0,0.7253668763102725,0.6056009334889149,0.6600953895071542,0.7008813796075279,1535,393,676,1038
or,n_conf_ge_60,42,n_t21_ge_325,40.0,0.6085672082717873,0.721120186697783,0.6600801068090788,0.6543878941787671,1133,795,478,1236
single,n_conf_ge_30,42,,,0.572407883461868,0.779463243873979,0.6600790513833992,0.6309141945510974,930,998,378,1336
or,n_both_conf70_t21350,18,n_fire_pixels_label,45.0,0.5727155727155727,0.778879813302217,0.6600741656365884,0.6311411514643865,932,996,379,1335
or,n_both_conf60_t21325,34,n_fire_pixels_label,45.0,0.5730240549828178,0.7782963827304551,0.6600692726373083,0.6313681083776757,934,994,380,1334
or,n_both_conf60_t21325,35,n_fire_pixels_label,45.0,0.5730240549828178,0.7782963827304551,0.6600692726373083,0.6313681083776757,934,994,380,1334
or,n_both_conf60_t21325,36,n_fire_pixels_label,45.0,0.5730240549828178,0.7782963827304551,0.6600692726373083,0.6313681083776757,934,994,380,1334
or,n_both_conf60_t21325,37,n_fire_pixels_label,45.0,0.5730240549828178,0.7782963827304551,0.6600692726373083,0.6313681083776757,934,994,380,1334
or,n_conf_ge_70,38,n_t21_ge_350,5.0,0.6252609603340292,0.6989498249708285,0.6600550964187328,0.6632715929833395,1210,718,516,1198
and,n_conf_ge_60,43,n_t21_ge_325,18.0,0.6637168141592921,0.6563593932322054,0.6600176004693459,0.6803581198526172,1358,570,589,1125
or,n_both_conf60_t21325,39,n_fire_pixels_label,41.0,0.5664715719063546,0.7905484247374562,0.660009741841208,0.6263426770990186,891,1037,359,1355
or,n_both_conf60_t21325,29,n_fire_pixels_label,50.0,0.5777485764345159,0.7695449241540256,0.6599949962471854,0.6347724620770128,964,964,395,1319
or,n_conf_ge_70,41,n_t21_ge_350,1.0,0.6303770578863516,0.6925320886814469,0.6599944398109536,0.6657681190295202,1232,696,527,1187
and,n_both_conf60_t21325,30,n_fire_pixels_label,44.0,0.7121621621621622,0.6149358226371062,0.6599874765184721,0.6969907328953167,1502,426,660,1054
or,n_conf_ge_60,39,n_t21_ge_325,45.0,0.6027000964320154,0.7292882147024504,0.6599788806758183,0.6509511612931339,1104,824,464,1250
and,n_conf_ge_60,38,n_t21_ge_325,32.0,0.7144799456152278,0.6131855309218203,0.6599686028257457,0.697671603635184,1508,420,663,1051
or,n_conf_ge_70,29,n_t21_ge_350,19.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,20.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,21.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,22.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,23.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,24.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,25.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,26.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_70,29,n_t21_ge_350,27.0,0.6173780487804879,0.7088681446907817,0.6599674090168387,0.6591539893578391,1175,753,499,1215
or,n_conf_ge_60,40,n_t21_ge_325,43.0,0.6042677012609118,0.7269544924154026,0.659957627118644,0.6518589889462905,1112,816,468,1246
and,n_conf_ge_60,36,n_t21_ge_325,33.0,0.7168262653898769,0.6114352392065344,0.6599496221662469,0.6983524743750514,1514,414,666,1048
or,n_conf_ge_60,41,n_t21_ge_325,42.0,0.6062530532486565,0.7240373395565928,0.6599308694496144,0.6529937735127362,1122,806,473,1241
or,n_conf_ge_70,30,n_t21_ge_350,20.0,0.6208847736625515,0.7042007001166861,0.6599234554401312,0.6609696446641522,1191,737,507,1207
or,n_conf_ge_70,30,n_t21_ge_350,21.0,0.6208847736625515,0.7042007001166861,0.6599234554401312,0.6609696446641522,1191,737,507,1207
or,n_conf_ge_70,30,n_t21_ge_350,22.0,0.6208847736625515,0.7042007001166861,0.6599234554401312,0.6609696446641522,1191,737,507,1207
or,n_conf_ge_60,35,n_t21_ge_325,50.0,0.5941148995796357,0.7421236872812136,0.6599221789883268,0.6456987731011877,1059,869,442,1272
or,n_both_conf60_t21325,39,n_fire_pixels_label,44.0,0.5718562874251497,0.7800466744457409,0.6599210266535045,0.6304279015382231,927,1001,377,1337
or,n_both_conf70_t21350,25,n_fire_pixels_label,44.0,0.5718562874251497,0.7800466744457409,0.6599210266535045,0.6304279015382231,927,1001,377,1337
or,n_both_conf70_t21350,26,n_fire_pixels_label,44.0,0.5718562874251497,0.7800466744457409,0.6599210266535045,0.6304279015382231,927,1001,377,1337
or,n_both_conf70_t21350,27,n_fire_pixels_label,44.0,0.5718562874251497,0.7800466744457409,0.6599210266535045,0.6304279015382231,927,1001,377,1337
or,n_conf_ge_70,36,n_t21_ge_350,6.0,0.6213292117465224,0.7036172695449242,0.6599179206566348,0.6611966015774413,1193,735,508,1206
or,n_conf_ge_70,37,n_t21_ge_350,1.0,0.6213292117465224,0.7036172695449242,0.6599179206566348,0.6611966015774413,1193,735,508,1206
and,n_conf_ge_60,33,n_t21_ge_325,35.0,0.7232267037552156,0.6067677946324388,0.6598984771573604,0.7001681296813647,1530,398,674,1040
or,n_both_conf60_t21325,30,n_fire_pixels_label,46.0,0.5733964700817907,0.7771295215869312,0.6598959623482784,0.6315626861046689,937,991,382,1332
or,n_both_conf70_t21350,15,n_fire_pixels_label,46.0,0.5733964700817907,0.7771295215869312,0.6598959623482784,0.6315626861046689,937,991,382,1332
single,n_fire_pixels_label,39,,,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,39,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,40,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,41,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,42,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,43,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,44,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,45,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,46,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,47,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,48,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,49,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf60_t21325,50,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,28,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,29,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,30,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,31,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,32,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,33,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,34,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,35,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,36,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,37,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,38,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,39,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,40,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,41,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,42,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,43,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,44,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,45,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,46,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,47,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,48,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,49,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_both_conf70_t21350,50,n_fire_pixels_label,39.0,0.5636363636363636,0.7957992998833139,0.659893565553943,0.6240407287798312,872,1056,350,1364
or,n_conf_ge_60,49,n_t21_ge_325,39.0,0.6235721703011423,0.7007001166861143,0.6598901098901099,0.6623313861438871,1203,725,513,1201
or,n_both_conf70_t21350,16,n_fire_pixels_label,47.0,0.574643011683254,0.7747957992998833,0.6598757763975155,0.6324705137578255,945,983,386,1328
single,n_fire_pixels_label,40,,,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,40,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,41,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,42,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,43,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,44,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,45,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,46,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,47,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,48,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,49,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf60_t21325,50,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,28,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,29,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,30,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,31,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,32,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,33,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,34,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,35,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,36,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,37,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,38,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,39,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,40,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,41,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,42,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,43,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,44,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,45,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,46,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,47,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
or,n_both_conf70_t21350,48,n_fire_pixels_label,40.0,0.5653621981681932,0.7922987164527421,0.6598639455782312,0.6254024702595661,884,1044,356,1358
